Absorption (K-edge) for mids: mp-90,mp-19177,mp-510421,mvc-5834,mp-17,mvc-11980,mvc-6931,mvc-2260,mvc-8154,mp-1009555,mp-8633,mp-89,mvc-847,mvc-13999,mp-19091; elements: Cr; smoothing fwhm: 0.0 eV.
Spectra (before any smoothing) are 3rd-order spline interpolations ranged over the intersection of E-axis ranges of site spectra.
mp-1009555 Cr K-edge		mp-17 Cr K-edge		mp-19091 Cr K-edge		mp-19177 Cr K-edge		mp-510421 Cr K-edge		mp-8633 Cr K-edge		mp-89 Cr K-edge		mp-90 Cr K-edge		mvc-11980 Cr K-edge		mvc-13999 Cr K-edge		mvc-2260 Cr K-edge		mvc-5834 Cr K-edge		mvc-6931 Cr K-edge		mvc-8154 Cr K-edge		mvc-847 Cr K-edge	
6006.132251256281	0.28456687686378246	6012.157175879397	0.6188675307834	6006.899994974874	0.6614846539392901	6006.012994974874	0.35191894442988036	6005.226251256281	0.2573437326050546	6011.912251256281	0.5990150239782542	6011.887994974874	0.7280016079764641	6012.287994974874	0.8021699250695766	6005.596251256281	0.32142001397726877	6005.650994974874	0.21573718925774854	6006.739783919598	0.5439231275585074	6006.104025125628	0.3420996262296949	6006.331251256282	0.32078133565194417	6005.895994974874	0.23520320246320792	6006.593773869347	0.5294311515956507
6006.409452261307	0.3248075453250615	6012.434316582915	0.6462495573283716	6007.177190954774	0.7533600708261904	6006.290190954774	0.35442395474636545	6005.503452261307	0.2738215939429671	6012.1894522613065	0.6267674566031501	6012.165190954774	0.7321008986372484	6012.565190954774	0.8186035385611482	6005.873452261307	0.3399364451775087	6005.928190954774	0.22333370613518172	6007.013211055277	0.5537159747440221	6006.3810452261305	0.3584375150560301	6006.608452261306	0.3271501717951263	6006.173190954774	0.23997970048910278	6006.8685929648245	0.5437507883078204
6006.686653266332	0.36818754658544883	6012.711457286432	0.674995078650996	6007.4543869346735	0.8540092137491635	6006.567386934674	0.35404516642153006	6005.780653266332	0.29277525377361113	6012.466653266331	0.6573332063435715	6012.442386934674	0.7309697386785218	6012.842386934673	0.8272152910801809	6006.150653266332	0.3617788409361677	6006.205386934674	0.2352129781364393	6007.286638190955	0.5647281087530929	6006.658065326633	0.37618118137500794	6006.885653266332	0.3331048006258531	6006.450386934674	0.24682579429057808	6007.143412060302	0.5543426946518027
6006.9638542713565	0.4132127360171991	6012.98859798995	0.7030489141181123	6007.731582914573	0.941066327694349	6006.844582914573	0.35511138077295923	6006.0578542713565	0.3145229634899191	6012.743854271356	0.6863862523882699	6012.719582914573	0.7311782575079506	6013.119582914573	0.833381566376458	6006.427854271356	0.3856468655038345	6006.482582914573	0.2513689628630242	6007.560065326633	0.5787902537887488	6006.935085427135	0.39680369269392396	6007.162854271357	0.34192237359449007	6006.727582914573	0.2570267133564995	6007.418231155779	0.5637530154258013
6007.241055276382	0.4607214434777828	6013.265738693467	0.7305917083620053	6008.008778894472	0.9950382200628087	6007.121778894472	0.3602174032130126	6006.335055276382	0.3379846696029537	6013.021055276382	0.7125264076194596	6012.996778894472	0.7344591998753959	6013.396778894472	0.8400369633620987	6006.705055276382	0.4102773568857284	6006.759778894472	0.27196479963561837	6007.833492462311	0.5982295320677131	6007.212105527638	0.4196751413526013	6007.440055276382	0.3544664882235046	6007.004778894472	0.2701545747155901	6007.693050251257	0.5745994230979297
6007.518256281407	0.5131070677095433	6013.542879396985	0.7591531699058375	6008.285974874372	1.0	6007.398974874372	0.37089067647245194	6006.612256281407	0.36112066342361465	6013.298256281407	0.7363942444812068	6013.273974874372	0.7395423124148826	6013.673974874372	0.8483853014423117	6006.982256281407	0.4344683775967362	6007.036974874372	0.2972925976443304	6008.10691959799	0.6258256718577923	6007.489125628141	0.4429415870169186	6007.717256281408	0.36992442340569825	6007.281974874372	0.2847956778559347	6007.967869346734	0.5892953832729928
6007.795457286432	0.5732909396106218	6013.820020100503	0.789091702907724	6008.563170854271	0.9583634484655826	6007.676170854272	0.38918242970514233	6006.889457286432	0.38107552799871797	6013.575457286432	0.760540928182374	6013.551170854272	0.746489788462925	6013.951170854271	0.8584655639056717	6007.259457286432	0.4573298151611979	6007.314170854272	0.3278798216745269	6008.380346733668	0.6622312517785534	6007.766145728643	0.4657397559813851	6007.994457286432	0.3861616379670181	6007.5591708542715	0.3005067586313649	6008.242688442211	0.6101112222187884
6008.072658291458	0.6441489715259086	6014.09716080402	0.819941255154896	6008.840366834171	0.8844359633105813	6007.953366834171	0.4173491748665913	6007.166658291458	0.39479669340392665	6013.852658291457	0.7885015028863459	6013.828366834171	0.7561674916321571	6014.228366834171	0.8695813962762191	6007.536658291458	0.478230608240403	6007.591366834171	0.36443257241277616	6008.653773869347	0.7059086845495012	6008.043165829145	0.48814744462354803	6008.271658291457	0.4005532947608881	6007.836366834171	0.3174773375085304	6008.517507537688	0.6389048558678656
6008.3498592964825	0.7235146281790829	6014.374301507538	0.8503857529659243	6009.11756281407	0.795689595969818	6008.23056281407	0.4557536396074185	6007.4438592964825	0.40356935199763694	6014.129859296482	0.8207676115487335	6014.10556281407	0.768398934935818	6014.50556281407	0.8809045788571478	6007.813859296482	0.49735209078703924	6007.86856281407	0.40806106908229817	6008.927201005025	0.7534171683890405	6008.320185929648	0.5114026992529525	6008.548859296483	0.41508409336743035	6008.11356281407	0.3359462707991277	6008.792326633166	0.6769129944257979
6008.627060301507	0.805460134044904	6014.651442211055	0.8785601590252239	6009.39475879397	0.7112318932117586	6008.5077587939695	0.5033206912393492	6007.721060301507	0.4117452629966516	6014.407060301507	0.8555432880478075	6014.3827587939695	0.7823030969753277	6014.78275879397	0.8914727207374339	6008.091060301507	0.5155191436286208	6008.14575879397	0.46009414657603814	6009.200628140704	0.7994659790677388	6008.59720603015	0.537099063627834	6008.826060301508	0.4348974324430179	6008.39075879397	0.35617798855769356	6009.0671457286435	0.7209884062884099
6008.904261306533	0.8819514843023112	6014.928582914573	0.903864385478353	6009.671954773869	0.6403468822387897	6008.78495477387	0.5575704977573223	6007.998261306533	0.42210337935998543	6014.684261306533	0.8896546684442469	6014.65995477387	0.7980743348224727	6015.059954773869	0.8993925153242073	6008.368261306533	0.5346950728918167	6008.42295477387	0.5204926871245407	6009.474055276382	0.8411652375075319	6008.874226130653	0.5651978655721673	6009.103261306533	0.4620528094151342	6008.6679547738695	0.3783866430012247	6009.341964824121	0.7659809627578005
6009.181462311558	0.9431985633293453	6015.205723618091	0.9268327874424434	6009.949150753769	0.5833157724127573	6009.062150753769	0.6147760620322557	6008.275462311558	0.43590781069390977	6014.961462311558	0.918767843342769	6014.937150753769	0.8168835988617266	6015.337150753769	0.9019695181209474	6008.645462311558	0.5578479545959583	6008.700150753769	0.5879344641779424	6009.747482412061	0.8799485819991043	6009.151246231156	0.5943000136525209	6009.380462311558	0.49572013340367976	6008.945150753769	0.4027472920401333	6009.616783919599	0.8082646945106206
6009.458663316583	0.9830203305658595	6015.482864321608	0.9475002030993047	6010.226346733668	0.5388331713355561	6009.339346733668	0.6712434226193925	6008.552663316583	0.4539231894877871	6015.2386633165825	0.94061608603355	6015.214346733668	0.8393362801338977	6015.614346733668	0.8981103848117353	6008.922663316583	0.5870371853931533	6008.977346733668	0.6597313416459856	6010.0209095477385	0.9166288695222949	6009.428266331658	0.6232028364156033	6009.657663316583	0.5348845444820015	6009.222346733668	0.4297042832262049	6009.891603015076	0.8455540412516428
6009.7358643216085	1.0	6015.760005025126	0.9652489203088499	6010.503542713568	0.5039647074227309	6009.6165427135675	0.7233841347365283	6008.8298643216085	0.47633858236703985	6015.515864321608	0.9556562784247968	6015.4915427135675	0.865260279860652	6015.891542713568	0.8888178454769933	6009.199864321608	0.6230914520032138	6009.254542713568	0.7314897598120571	6010.294336683417	0.9500042937412292	6009.70528643216	0.6514788182025428	6009.934864321608	0.5784278659732873	6009.499542713568	0.4600494322948684	6010.166422110553	0.8787012750948942
6010.013065326633	0.9952278325902469	6016.037145728644	0.979620079273859	6010.780738693467	0.4763132922761067	6009.893738693468	0.7682196356931196	6009.107065326633	0.5030116477045703	6015.793065326633	0.963792102067219	6015.768738693468	0.8936034791393032	6016.168738693467	0.8755052232574694	6009.477065326633	0.6655014662065175	6009.531738693468	0.7995646623668409	6010.5677638190955	0.9778060509637584	6009.982306532663	0.6789067993629362	6010.212065326634	0.6249157167168307	6009.776738693467	0.49454903970941877	6010.44124120603	0.9117338072537368
6010.290266331658	0.9743789586974446	6016.314286432161	0.9905739919143222	6011.057934673367	0.45482376608943204	6010.170934673367	0.8040242007788178	6009.384266331658	0.5331864473310052	6016.070266331658	0.9634073330353321	6016.045934673367	0.9215909737776106	6016.4459346733665	0.8601532619144181	6009.754266331658	0.7111291340378748	6009.808934673367	0.8621024480596564	6010.841190954774	0.995788269381626	6010.259326633166	0.7052876024183171	6010.489266331659	0.67227287575515	6010.053934673367	0.5338689948735502	6010.716060301508	0.9449659455135103
6010.567467336684	0.9431570947220865	6016.591427135679	0.9978450320429655	6011.335130653267	0.4384846366505183	6010.448130653266	0.8297332235223116	6009.661467336684	0.5656230838058606	6016.347467336684	0.9538706093840595	6016.323130653266	0.9466302927050878	6016.723130653267	0.8452702257822873	6010.031467336684	0.7563787934724777	6010.086130653267	0.9170082235843978	6011.1146180904525	1.0	6010.536346733668	0.7306789601830387	6010.7664673366835	0.7171996107259542	6010.331130653267	0.577320767622224	6010.990879396985	0.9737928166112297
6010.844668341709	0.9051079817760797	6016.868567839196	1.0	6011.612326633166	0.425795635131387	6010.725326633165	0.8462821955507336	6009.938668341709	0.5974760692196641	6016.6246683417085	0.9391803398594359	6016.600326633165	0.9677008378502897	6017.000326633166	0.835173436162518	6010.308668341709	0.7971513992053523	6010.363326633166	0.9603482962024205	6011.388045226131	0.9895215487117043	6010.813366834171	0.755839132154134	6011.043668341709	0.7518784804366224	6010.608326633166	0.6189021873594369	6011.265698492462	0.9934081947452703
6011.121869346734	0.8632707544328898	6017.145708542714	0.9952885184618615	6011.889522613065	0.4151582881445535	6011.002522613066	0.8552203136824326	6010.215869346734	0.6258505564883967	6016.901869346733	0.9240346911316262	6016.877522613066	0.9841491123204231	6017.277522613065	0.8341746765657696	6010.5858693467335	0.8295670015446918	6010.6405226130655	0.9881336832797033	6011.6614723618095	0.9647157739615465	6011.090386934673	0.7815244720801214	6011.320869346734	0.7687139347342578	6010.885522613065	0.6517305607935361	6011.54051758794	1.0
6011.399070351759	0.8209151753741735	6017.422849246232	0.981837942796109	6012.166718592965	0.40518047142758645	6011.279718592965	0.8591730778232514	6010.493070351759	0.6509808105721473	6017.179070351759	0.9091417848537897	6017.154718592965	0.9951229565337618	6017.5547185929645	0.842476379861674	6010.863070351759	0.8528445498997429	6010.917718592965	1.0	6011.934899497488	0.9274307945712691	6011.367407035175	0.807762311906013	6011.598070351759	0.7721722396859175	6011.162718592965	0.672862706091434	6011.815336683418	0.9912722048992503
6011.676271356784	0.7813811457629708	6017.699989949749	0.9578002395588329	6012.443914572865	0.3946152386485696	6011.556914572864	0.8613385220633162	6010.770271356784	0.6747505863572525	6017.456271356784	0.8931070306203737	6017.431914572864	0.9996932156635604	6017.831914572865	0.8580600818725754	6011.140271356784	0.8678821123674206	6011.194914572865	0.9975536673932087	6012.208326633166	0.8810670595531569	6011.644427135679	0.8342077424658142	6011.875271356784	0.7730790028295381	6011.439914572865	0.6815579256398225	6012.090155778895	0.9684187151102798
6011.953472361809	0.7463003747613183	6017.977130653267	0.924454743451841	6012.721110552764	0.38338105631280694	6011.834110552763	0.8649053591579057	6011.047472361809	0.6987089753522185	6017.733472361809	0.8749826360380747	6017.709110552763	0.9978778568257984	6018.109110552764	0.8777909858670138	6011.417472361809	0.8767373861906402	6011.472110552764	0.9837777675338448	6012.481753768844	0.8295826894960358	6011.921447236181	0.8605239193002078	6012.1524723618095	0.7810037723922035	6011.717110552764	0.6805642874917087	6012.364974874372	0.933410080521162
6012.230673366834	0.7152535665396916	6018.254271356784	0.8868988013419487	6012.998306532663	0.3727980055862256	6012.111306532664	0.8730443163919078	6011.324673366834	0.7239850327557732	6018.0106733668335	0.8543803772602866	6017.986306532664	0.9908360953476596	6018.386306532663	0.8972155104391022	6011.694673366834	0.8828410599500857	6011.7493065326635	0.9632908323131418	6012.755180904523	0.7772466310371277	6012.198467336683	0.886476491984889	6012.429673366834	0.8039369274315591	6011.994306532663	0.6768059186315453	6012.639793969849	0.8883121319095401
6012.5078743718595	0.6872246264235724	6018.531412060302	0.849205601594089	6013.2755025125625	0.36394434795355923	6012.388502512563	0.8879570938341002	6011.60187437186	0.7510702254392765	6018.287874371859	0.8313707397758402	6018.263502512563	0.9794880429622445	6018.663502512562	0.9134861640701005	6011.9718743718595	0.8890671004371059	6012.026502512563	0.9401824403535411	6013.028608040201	0.7283835741298627	6012.475487437186	0.9119116846892322	6012.706874371859	0.8455856566167584	6012.271502512563	0.6764557390318534	6012.914613065327	0.836066402901726
6012.785075376884	0.6596747139192062	6018.8085527638195	0.8114865477304696	6013.552698492463	0.3568642861586266	6012.665698492462	0.9087667558852478	6011.879075376884	0.7784939228208423	6018.565075376884	0.8073726713918189	6018.540698492462	0.9637776070644148	6018.940698492463	0.9291129808195956	6012.249075376884	0.8962469002900023	6012.303698492463	0.9165506693452141	6013.30203517588	0.6858491675611296	6012.752507537688	0.936566842594339	6012.984075376885	0.8963830717516668	6012.548698492463	0.6825080409459872	6013.189432160804	0.781125586971946
6013.062276381909	0.6299451022987523	6019.085693467337	0.7732371221762763	6013.829894472362	0.3514431821102783	6012.942894472361	0.9338204838780712	6012.156276381909	0.8044282027891783	6018.842276381909	0.7840492937707385	6018.817894472361	0.9435190200212329	6019.217894472362	0.9472821977833082	6012.526276381909	0.9047542011641297	6012.580894472362	0.894042070359209	6013.575462311558	0.6508755096235123	6013.029527638191	0.9599195658456816	6013.26127638191	0.9444363837956555	6012.825894472362	0.6972400024849671	6013.464251256281	0.7290451573105463
6013.339477386935	0.5974245158466779	6019.3628341708545	0.735730875134449	6014.107090452261	0.3480764764514108	6013.2200904522615	0.9596444119473678	6012.433477386935	0.827429753310756	6019.119477386935	0.7628166432339804	6019.0950904522615	0.9192315856514971	6019.495090452261	0.966919566467584	6012.803477386935	0.9144108177679378	6012.858090452261	0.873680475214003	6013.848889447237	0.6233079429440469	6013.306547738694	0.9799626543473504	6013.538477386935	0.9811485860855294	6013.103090452261	0.7219741884614059	6013.739070351759	0.6844282523720906
6013.61667839196	0.5627833450440972	6019.639974874372	0.7013218647577654	6014.3842864321605	0.3474714115811733	6013.497286432161	0.9816406905396112	6012.71067839196	0.8462969259938785	6019.3966783919595	0.7449390526051233	6019.372286432161	0.8918725032300918	6019.77228643216	0.9843120238450985	6013.08067839196	0.9246957348277172	6013.135286432161	0.8561025445650926	6014.122316582915	0.6016764820709922	6013.583567839196	0.9939529221931299	6013.81567839196	1.0	6013.380286432161	0.7574296681909557	6014.013889447237	0.6485467707468049
6013.893879396985	0.5273076620736258	6019.9171155778895	0.6717149179645632	6014.661482412061	0.34972963669361495	6013.77448241206	0.9959125605326143	6012.987879396985	0.8600688601754559	6019.673879396984	0.7320043772593218	6019.64948241206	0.8624940728678541	6020.049482412061	0.99614827140658	6013.357879396985	0.9352906355683923	6013.412482412061	0.8418039448405753	6014.395743718593	0.5841931089636448	6013.860587939698	1.0	6014.092879396985	0.9973215039477524	6013.657482412061	0.802761844414712	6014.288708542714	0.6210067194185533
6014.17108040201	0.4934840003883916	6020.194256281407	0.6472494636558244	6014.93867839196	0.35373147699783825	6014.05167839196	1.0	6013.26508040201	0.8682621291292603	6019.95108040201	0.7262500386016597	6019.92667839196	0.832325827354018	6020.32667839196	1.0	6013.63508040201	0.9462958311128152	6013.68967839196	0.8310097443966271	6014.669170854271	0.569313540230752	6014.137608040201	0.9982441496965223	6014.37008040201	0.9750638586787235	6013.93467839196	0.8540147388083762	6014.563527638191	0.6003648285542721
6014.448281407035	0.46405034915785176	6020.4713969849245	0.6281327327690429	6015.215874371859	0.35829721732932224	6014.3288743718595	0.9920822550832686	6013.542281407035	0.8704778147863925	6020.228281407035	0.7296656814761434	6020.2038743718595	0.8026675701381124	6020.603874371859	0.9938893671752739	6013.912281407035	0.9577923918844649	6013.966874371859	0.8238647423521744	6014.94259798995	0.5560607695990536	6014.414628140703	0.9893084751980549	6014.647281407036	0.9361796367123635	6014.211874371859	0.906583893517336	6014.838346733669	0.5843144958770885
6014.72548241206	0.442675374630763	6020.748537688442	0.6148264566924564	6015.493070351758	0.36298209491525885	6014.606070351759	0.9743654551795503	6013.81948241206	0.8665500540230712	6020.50548241206	0.7414605585153643	6020.481070351759	0.775241977239649	6020.881070351758	0.9788087261206997	6014.18948241206	0.9692595096936917	6014.244070351759	0.8201005232022749	6015.216025125628	0.5439607086734688	6014.691648241206	0.9746362843502167	6014.924482412061	0.8864935469504731	6014.4890703517585	0.9534746458417481	6015.113165829146	0.5706961639900884
6015.002683417086	0.4334944901982444	6021.025678391959	0.6078945317754278	6015.770266331659	0.3677179117733251	6014.883266331658	0.9511095618521817	6014.096683417086	0.8564350029883852	6020.7826834170855	0.7594358343000059	6020.758266331658	0.7519885063008305	6021.1582663316585	0.9572568534630623	6014.466683417086	0.9798679689644786	6014.521266331659	0.8192380642838868	6015.489452261307	0.5329962856606776	6014.9686683417085	0.9557675024216427	6015.201683417085	0.8332838388944377	6014.766266331659	0.9864898101245597	6015.387984924623	0.5582144548640618
6015.279884422111	0.4389238604234159	6021.302819095477	0.6071453180934413	6016.047462311558	0.3727226521355251	6015.160462311558	0.9266559272213961	6014.373884422111	0.8406808394270457	6021.05988442211	0.7820109142213422	6021.035462311558	0.7350296084091571	6021.435462311558	0.9304545987102851	6014.743884422111	0.9888393052629654	6014.798462311558	0.8208128731502579	6015.762879396985	0.5233098764517524	6015.245688442211	0.9337743336008077	6015.478884422111	0.7830331628317497	6015.043462311558	1.0	6015.6628040201	0.5461168639026514
6015.5570854271355	0.4577692380592765	6021.579959798995	0.6108835365627041	6016.324658291457	0.37880419901879453	6015.437658291457	0.9054813169993414	6014.6510854271355	0.8210742249777995	6021.337085427135	0.8089107008559857	6021.312658291457	0.7268653324932255	6021.712658291457	0.8969356757082364	6015.021085427135	0.9955066641074537	6015.075658291457	0.8243942260506465	6016.036306532664	0.5151931056811199	6015.522708542713	0.9087749563194041	6015.756085427136	0.7405500028744626	6015.320658291457	0.9937448964628084	6015.937623115578	0.5343650510564236
6015.834286432161	0.48822512776340465	6021.857100502512	0.6172887115883787	6016.601854271356	0.38680610061654264	6015.714854271357	0.8917373571328524	6014.928286432161	0.7995229266199169	6021.614286432161	0.8397235835725919	6021.589854271357	0.7297522751812177	6021.989854271356	0.855196187097704	6015.298286432161	0.9992589576547609	6015.352854271357	0.8296085880223489	6016.309733668342	0.5088237733734108	6015.7997286432155	0.8807978754201775	6016.033286432161	0.7100997968173145	6015.5978542713565	0.9684768926885541	6016.2124422110555	0.5235938997848534
6016.111487437186	0.5265477126618644	6022.13424120603	0.6251623610314386	6016.879050251257	0.39710615560308465	6015.992050251256	0.885386755848979	6015.205487437186	0.7775066519686162	6021.891487437186	0.8703506394121887	6021.867050251256	0.7423879511401726	6022.2670502512565	0.8073828155507895	6015.575487437186	1.0	6015.630050251257	0.8367311078298817	6016.583160804021	0.5041788978856264	6016.076748743719	0.8504520515521599	6016.310487437187	0.6918151976703376	6015.875050251257	0.9291359153849071	6016.487261306533	0.514397521319128
6016.388688442211	0.5676872085469129	6022.411381909548	0.6337110688936168	6017.156246231156	0.40977006225589685	6016.269246231156	0.8835852236793934	6015.482688442211	0.7562166949225105	6022.168688442211	0.8942085518215093	6022.144246231156	0.7610849501005217	6022.544246231156	0.7580884915535065	6015.852688442211	0.9979805351631359	6015.907246231156	0.8464716088692698	6016.856587939698	0.5011880255330456	6016.353768844221	0.8188295818596839	6016.587688442211	0.6830442638156273	6016.152246231156	0.8834679074528029	6016.76208040201	0.5069755447675471
6016.665889447237	0.6074287999879517	6022.688522613065	0.6422822147141375	6017.433442211055	0.42475791473433167	6016.546442211055	0.8828613486713636	6015.759889447237	0.7369353980069574	6022.445889447236	0.9057111174874956	6022.421442211055	0.7821945647767128	6022.821442211055	0.7121764529527694	6016.129889447237	0.9934522528076207	6016.184442211055	0.8593711818482404	6017.130015075377	0.49991007582763247	6016.6307889447235	0.7871074110265213	6016.864889447236	0.6808019199960398	6016.429442211055	0.8382417163186745	6017.036899497488	0.5015232958425618
6016.9430904522615	0.6446534130026023	6022.965663316583	0.6506440660181758	6017.710638190955	0.4416683770527353	6016.823638190955	0.877660975190776	6016.0370904522615	0.7212925034845027	6022.723090452261	0.903031286702118	6022.698638190955	0.80236719343488	6023.098638190955	0.6753252230088195	6016.407090452261	0.9866468996414088	6016.4616381909555	0.875331197833657	6017.403442211055	0.5003448595197946	6016.907809045226	0.7569130078718254	6017.142090452261	0.6810904407167886	6016.706638190955	0.7965024444048622	6017.311718592965	0.49807797197998194
6017.220291457286	0.6789642847736175	6023.2428040201	0.6586488856726102	6017.9878341708545	0.4600072060199917	6017.100834170854	0.8620362378519245	6016.314291457286	0.7109764525413387	6023.000291457286	0.8852525573343508	6022.975834170854	0.8183536115159467	6023.375834170854	0.6533023456880697	6016.684291457286	0.9777914656635274	6016.738834170855	0.8940894881538558	6017.676869346734	0.502383707341195	6017.184829145728	0.7300060851306248	6017.419291457287	0.6797119557904889	6016.983834170855	0.7604215791920419	6017.586537688442	0.49635407714751756
6017.497492462312	0.7111357865790949	6023.519944723618	0.6664054784943417	6018.265030150754	0.47877336391323966	6017.378030150754	0.8335527193180169	6016.591492462312	0.706778971677301	6023.277492462312	0.854418584121822	6023.253030150754	0.8283908272393066	6023.653030150754	0.6475437061592725	6016.961492462312	0.9671006351791747	6017.016030150754	0.9145278839715986	6017.950296482412	0.5059437660381283	6017.461849246231	0.7073476090876675	6017.696492462312	0.6737470121730698	6017.261030150754	0.7307454284883937	6017.86135678392	0.496092392431795
6017.774693467337	0.743577569482441	6023.797085427136	0.6744557931094373	6018.542226130653	0.49626183210970926	6017.655226130653	0.794656481743637	6016.868693467337	0.7082396853435141	6023.554693467337	0.8167063526558712	6023.530226130653	0.8327803531211688	6023.930226130653	0.6534681454719314	6017.238693467337	0.9547719097881094	6017.293226130653	0.9343391590920235	6018.223723618091	0.5111376883035149	6017.738869346734	0.6886986670102858	6017.9736934673365	0.6620612382387767	6017.538226130653	0.7062406037858272	6018.136175879397	0.49727678168472633
6018.051894472362	0.778320784045009	6024.074226130653	0.6833705225426734	6018.819422110553	0.5107972247585119	6017.932422110553	0.7483750746328721	6017.145894472362	0.7147958023642735	6023.8318944723615	0.7783954678877539	6023.807422110553	0.8320166342097213	6024.207422110553	0.6661242745334652	6017.515894472362	0.9410074200182807	6017.570422110553	0.9511910860095897	6018.497150753769	0.5181095350826216	6018.015889447236	0.6736951145752422	6018.250894472362	0.6438559440663634	6017.815422110553	0.6854959456410654	6018.4109949748745	0.499995537587899
6018.329095477387	0.8115906044608462	6024.351366834171	0.693596226864601	6019.0966180904525	0.5216446857489005	6018.209618090452	0.7002891931552675	6017.4230954773875	0.7257760212664585	6024.109095477387	0.7434206264308959	6024.084618090452	0.827062509267029	6024.484618090452	0.6814102783287126	6017.793095477387	0.9260778709724514	6017.847618090453	0.9634746500786691	6018.770577889448	0.5270042015275986	6018.292909547738	0.661622364663557	6018.528095477387	0.6206587808002492	6018.092618090453	0.6667345774016628	6018.685814070352	0.5042977874961434
6018.606296482412	0.8358697979125599	6024.628507537688	0.705503344182505	6019.373814070352	0.5286725091254132	6018.486814070352	0.6576168333950476	6017.700296482412	0.74043909718189	6024.386296482412	0.7142195501172607	6024.361814070352	0.8191811921832238	6024.761814070352	0.6957691632499089	6018.070296482412	0.9102981694438931	6018.124814070352	0.9700446241663871	6019.044005025125	0.5377907677490882	6018.569929648241	0.6514992565449281	6018.805296482412	0.5954825211362317	6018.369814070352	0.6479450924664537	6018.96063316583	0.5103785037765339
6018.883497487437	0.8444924552941074	6024.905648241206	0.7192341233256276	6019.651010050251	0.531836665841024	6018.764010050251	0.6262970790573216	6017.977497487437	0.7579822713263717	6024.663497487437	0.6928324106930609	6024.639010050251	0.8096156399730027	6025.039010050251	0.7065301076239955	6018.347497487437	0.8940587436425745	6018.402010050251	0.9702118406660466	6019.317432160804	0.5501257845649291	6018.846949748744	0.6424816899674941	6019.082497487438	0.571296365094618	6018.647010050251	0.6276170026805865	6019.235452261307	0.5183950540836033
6019.160698492463	0.8354690785040572	6025.182788944724	0.7337007528128915	6019.928206030151	0.5314890676577273	6019.0412060301505	0.6056225979782817	6018.254698492463	0.7772938497941857	6024.940698492463	0.6794092447942249	6024.9162060301505	0.7994806301508067	6025.316206030151	0.7154874987698805	6018.624698492463	0.8781328517130673	6018.679206030151	0.9655697998053033	6019.590859296482	0.5635030546928623	6019.123969849246	0.6345722918436676	6019.3596984924625	0.5507271000598574	6018.924206030151	0.6068091073000211	6019.510271356784	0.5284095565445543
6019.437899497488	0.8083053199565586	6025.459929648241	0.7474013270409464	6020.20540201005	0.528107260335072	6019.31840201005	0.592777490567501	6018.531899497488	0.7971638618113599	6025.217899497487	0.6735028817467169	6025.19340201005	0.7898498868921953	6025.59340201005	0.7258512608351242	6018.901899497488	0.8634157608891472	6018.956402010051	0.9584360974650931	6019.864286432161	0.5772607114891568	6019.400989949749	0.6280865044143729	6019.636899497487	0.5362916555556154	6019.2014020100505	0.5873953023547254	6019.785090452261	0.5402220946412045
6019.7151005025125	0.7644903301979522	6025.737070351759	0.7591069423255181	6020.48259798995	0.5221498101294899	6019.59559798995	0.5855201294010228	6018.809100502513	0.8166043567321254	6025.495100502512	0.6743818312216342	6025.47059798995	0.7815422671128651	6025.87059798995	0.7397300193659302	6019.1791005025125	0.850687759723718	6019.23359798995	0.9508777346443201	6020.1377135678395	0.5906888731901002	6019.678010050251	0.6232374821886552	6019.914100502513	0.5292683778187721	6019.47859798995	0.5710229977076833	6020.059909547739	0.5531905938735721
6019.992301507537	0.7109771416425714	6026.014211055276	0.7683688037962921	6020.759793969849	0.5140231175539944	6019.872793969849	0.5831854001527882	6019.086301507537	0.8352392941050357	6025.772301507537	0.6805317705484004	6025.747793969849	0.7746780482429311	6026.147793969849	0.7562120110027932	6019.456301507537	0.840412158595676	6019.510793969849	0.9442739890684454	6020.411140703518	0.6029835057064624	6019.955030150753	0.6199398781250939	6020.191301507538	0.5275227236710127	6019.755793969849	0.558717863490547	6020.334728643216	0.566486887975374
6020.269502512563	0.6556260221450351	6026.291351758794	0.7748801434096849	6021.036989949749	0.5041252928852331	6020.1499899497485	0.5853734779872432	6019.363502512563	0.8527969459950173	6026.049502512563	0.6903061052447025	6026.0249899497485	0.7692592165620716	6026.424989949749	0.7738749323850296	6019.733502512563	0.8329944117876437	6019.787989949749	0.9398800813419489	6020.6845678391965	0.6136986249579321	6020.232050251256	0.6180520217331545	6020.468502512563	0.5283473685596954	6020.032989949749	0.5513905133770257	6020.609547738693	0.5793486113284151
6020.546703517588	0.6041348218572398	6026.568492462312	0.7786590245618773	6021.314185929648	0.4929027769673667	6020.427185929648	0.5914781008909105	6019.640703517588	0.8689902780804434	6026.326703517588	0.7021764428439842	6026.302185929648	0.7653165683781897	6026.702185929648	0.7914980388465378	6020.010703517588	0.8285279979646378	6020.065185929649	0.9383329408812897	6020.957994974875	0.6227683900017739	6020.509070351759	0.6173596927159734	6020.7457035175885	0.5298751650783182	6020.3101859296485	0.5491458119079865	6020.884366834171	0.5915771468459227
